project,platform_name,platform_id,chief_scientist,cruise_name,cruise_number,geographic_area,station,id,event_number,profile_direction,latitude,longitude,time,profile_start_time,profile_end_time,measurement_time,depth,PRESPR01,PSLTZZ01,PSALST01,TEMPPR01,CNDCST01,DOXYZZ01,DOXYZZ02,CPHLPR01,OPTCPS01,ScanNumber
,,,,,,,,,,,degrees_north,degrees_east,UTC,UTC,UTC,UTC,m,decibar,1e-3,1e-3,degree Celsius,S/m,ml/L,ml/L,mg/m^3,%,1
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:17Z,3.9671667,4.0,29.4345,29.4345,18.8376,4.003051,7.00814,5.9945,2.7636,NaN,880
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:22Z,5.950721,6.0,29.4307,29.4307,18.8163,4.000814,7.00861,6.1221,3.3852,NaN,899
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:26Z,7.934256,8.0,29.4197,29.4197,18.6904,3.988645,7.01064,6.2705,4.2335,NaN,915
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:31Z,9.917772,10.0,29.4309,29.4309,18.4616,3.970265,7.01129,6.336,5.687,NaN,935
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:36Z,11.901269,12.0,29.4237,29.4237,17.6952,3.903422,7.11433,6.6056,13.5064,NaN,954
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:40Z,13.884746,14.0,29.9626,29.9626,14.3205,3.676093,7.1226,7.2035,24.8025,NaN,969
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:45Z,15.868204,16.0,30.0238,30.0238,13.9076,3.647236,7.12688,7.3417,23.1086,NaN,990
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:50Z,17.851643,18.0,30.4766,30.4766,11.3612,3.478418,7.10725,7.7542,21.4938,NaN,1010
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:54Z,19.835062,20.0,31.5044,31.5044,9.2007,3.398989,7.06494,8.0641,22.1891,NaN,1025
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:43:59Z,21.818462,22.0,30.7614,30.7614,10.9276,3.471174,7.10041,7.5792,21.9987,NaN,1048
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:44:04Z,23.801844,24.0,30.5516,30.5516,9.5894,3.337352,9.11264,7.6788,13.2296,NaN,1069
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:44:15Z,27.768547,28.0,31.3518,31.3518,6.5948,3.16264,9.40465,7.8857,9.3142,NaN,1110
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:44:22Z,29.751871,30.0,31.714,31.714,4.0823,2.985867,9.38055,8.2964,7.3979,NaN,1138
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:44:27Z,31.735176,32.0,31.8357,31.8357,4.1813,3.004643,9.378,8.2499,7.0316,NaN,1159
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:44:42Z,37.68497,38.0,31.8187,31.8187,3.7264,2.965907,9.46254,8.24,6.2035,NaN,1220
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:44:54Z,41.651405,42.0,31.8973,31.8973,3.0403,2.916299,9.45725,8.0956,4.1929,NaN,1267
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:45:12Z,47.600914,48.0,32.0645,32.0645,2.5568,2.8907,9.2063,8.2345,2.5391,NaN,1340
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:45:15Z,49.584045,50.0,32.0269,32.0269,2.4176,2.8763,9.20829,8.2646,2.3222,NaN,1352
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:45:21Z,51.567158,52.0,32.0095,32.0095,2.2044,2.857565,9.20996,8.383,2.1775,NaN,1375
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:45:26Z,53.55025,54.0,32.1428,32.1428,1.9879,2.850768,9.19564,8.5071,2.3233,NaN,1394
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:45:38Z,57.516376,58.0,32.096,32.096,2.1482,2.860236,9.40913,8.382,1.9791,NaN,1442
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:14Z,69.4143,70.0,32.2165,32.2165,1.664,2.830931,9.39932,8.3551,1.6417,NaN,1585
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:17Z,71.39722,72.0,32.2484,32.2484,1.6584,2.833076,9.39726,8.3462,1.7496,NaN,1600
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:23Z,73.38012,74.0,32.2588,32.2588,1.6885,2.836449,9.39732,8.3328,1.6079,NaN,1623
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:27Z,75.363,76.0,32.324,32.324,1.6504,2.838623,9.39355,8.2261,1.607,NaN,1641
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:33Z,77.345856,78.0,32.3405,32.3405,1.5876,2.834888,9.36655,8.231,1.577,NaN,1663
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:41Z,81.31152,82.0,32.3802,32.3802,1.5983,2.839067,9.19897,8.2082,1.5162,NaN,1695
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:54Z,85.277115,86.0,32.4224,32.4224,1.5371,2.837617,9.19813,8.1786,1.5519,NaN,1748
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:46:59Z,87.25988,88.0,32.4414,32.4414,1.56,2.841089,9.19749,8.0933,1.5978,NaN,1766
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:47:04Z,89.24262,90.0,32.4608,32.4608,1.6025,2.846187,9.08015,8.041,1.5887,NaN,1787
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:47:09Z,91.22535,92.0,32.4676,32.4676,1.6377,2.849713,8.94738,8.0224,1.7779,NaN,1807
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:47:14Z,93.20806,94.0,32.4779,32.4779,1.6417,2.850949,8.9959,8.1045,1.7776,NaN,1827
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:47:22Z,97.173416,98.0,32.5012,32.5012,1.621,2.851242,8.99536,8.0299,1.5144,NaN,1860
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:47:29Z,99.15607,100.0,32.5262,32.5262,1.64,2.854916,8.99463,8.2196,1.5867,NaN,1885
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:47:34Z,101.1387,102.0,32.5761,32.5761,1.526,2.849601,8.99225,8.3428,2.398,NaN,1906
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:47:39Z,103.12131,104.0,32.604,32.604,1.4065,2.842061,9.08646,8.2826,1.6573,NaN,1926
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:48:06Z,113.03408,114.0,32.7631,32.7631,2.357,2.933924,8.01877,6.9153,1.4776,NaN,2036
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:48:08Z,115.01658,116.0,32.7151,32.7151,2.3653,2.930788,8.02413,6.918,1.4822,NaN,2044
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:48:14Z,116.999054,118.0,32.6072,32.6072,2.6828,2.948511,8.02919,6.8549,1.4548,NaN,2066
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:48:19Z,118.981514,120.0,32.7993,32.7993,2.729,2.968179,8.02002,6.8287,1.4496,NaN,2086
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:48:24Z,120.96395,122.0,32.9356,32.9356,2.8017,2.985521,8.0099,6.7751,1.4691,NaN,2106
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:48:29Z,122.94637,124.0,32.9285,32.9285,2.8457,2.988735,8.01246,6.6319,1.5406,NaN,2127
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_DN,NaN,downward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:48:35Z,2023-08-16T17:48:35Z,124.92877,126.0,32.9962,32.9962,2.9497,3.00314,7.69928,6.6016,1.4737,NaN,2150
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:51:01Z,122.94637,124.0,33.0123,33.0123,3.011,3.009561,7.39443,6.6505,1.445,NaN,2733
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:51:57Z,120.96395,122.0,33.0653,33.0653,3.0012,3.01301,7.27349,6.6831,1.4454,NaN,2960
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:02Z,118.981514,120.0,33.0458,33.0458,3.0009,3.011287,7.27461,6.7312,1.493,NaN,2978
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:06Z,116.999054,118.0,33.0583,33.0583,3.008,3.012843,7.27182,6.7662,1.1241,NaN,2995
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:11Z,115.01658,116.0,32.9988,32.9988,2.9805,3.005517,7.43249,6.8109,1.4143,NaN,3014
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:16Z,113.03408,114.0,32.9244,32.9244,2.8004,2.984151,7.4452,6.9989,1.4006,NaN,3036
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:21Z,111.05157,112.0,32.8921,32.8921,2.6573,2.969403,7.44612,7.141,1.4477,NaN,3054
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:26Z,109.06903,110.0,32.8421,32.8421,2.5515,2.956378,7.44784,7.4328,1.4433,NaN,3074
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:32Z,107.08648,108.0,32.6515,32.6515,2.3269,2.922093,7.45713,7.6896,1.5347,NaN,3098
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:37Z,105.103905,106.0,32.647,32.647,1.9296,2.888699,8.27254,7.9654,1.5864,NaN,3119
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:42Z,103.12131,104.0,32.6573,32.6573,1.6631,2.867416,8.5051,8.1428,1.6018,NaN,3141
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:48Z,101.1387,102.0,32.6688,32.6688,1.5731,2.860829,8.50179,8.2381,1.7479,NaN,3164
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:52:58Z,97.173416,98.0,32.6894,32.6894,1.6132,2.865611,8.50101,8.0104,1.6144,NaN,3203
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:53:13Z,93.20806,94.0,32.5704,32.5704,1.68,2.861431,8.93052,8.0035,1.5458,NaN,3261
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:53:16Z,91.22535,92.0,32.5327,32.5327,1.6784,2.858242,8.93279,8.0038,1.495,NaN,3276
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:53:20Z,89.24262,90.0,32.5532,32.5532,1.6732,2.85935,8.9258,8.008,1.3248,NaN,3293
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:53:33Z,85.277115,86.0,32.4771,32.4771,1.6621,2.852215,8.93437,8.109,1.4792,NaN,3344
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:53:54Z,79.3287,80.0,32.4004,32.4004,1.5859,2.839565,8.96659,8.2111,1.5244,NaN,3429
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:54:03Z,75.363,76.0,32.3765,32.3765,1.6043,2.839041,8.96725,8.2094,1.5305,NaN,3461
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:54:09Z,73.38012,74.0,32.3378,32.3378,1.5893,2.834639,9.06997,8.292,1.5846,NaN,3486
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:54:14Z,71.39722,72.0,32.3269,32.3269,1.5796,2.832887,9.07126,8.3143,1.6468,NaN,3506
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:54:23Z,67.43136,68.0,32.2757,32.2757,1.5838,2.82901,9.0735,8.4531,1.6922,NaN,3544
,M. Perley,9656151,Ryan Stanley,"Eastern Shore Water, St Anns Bank",PER2023767,"ScotiaFundy-6 ",,CTD_PER2023767_767A024_1_UP,NaN,upward,45.905,-59.0246,2023-08-16T17:39:38Z,2023-08-16T17:39:38Z,2023-08-16T17:57:27Z,2023-08-16T17:54:29Z,65.4484,66.0,32.2255,32.2255,1.6072,2.826828,9.07594,8.4549,1.7756,NaN,3567
