filename,cruise_name,cruise_number,chief_scientist,serial_number,deployment_platform_name,inst_type,instrument,instrument_model,instrument_offbottom_depth,mooring_number,program,project,sdn_instrument_id,station,latitude,longitude,time,depth,PRESPR01,PSLTZZ01,TEMPPR01,TEMPP901,SIGTEQ01,POTM_01
,,,,,,,,,,,,,,,degrees_north,degrees_east,UTC,m,,1e-3,degree_C,degree_C,kg/m**3,degree_C
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-28T12:00:00Z,21.0,21.134,29.1757,NaN,-0.8732,23.432183195590255,-0.8735649278014203
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-28T14:00:00Z,21.0,21.304,29.3461,NaN,-0.8206,23.568832232554314,-0.8209848440243288
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-28T16:00:00Z,21.0,21.058,29.5873,NaN,-0.9805,23.767758297441674,-0.9808602594191944
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-28T18:00:00Z,21.0,20.479,29.5958,NaN,-0.9069,23.772945248962856,-0.9072639534999728
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-28T20:00:00Z,21.0,19.895,29.5825,NaN,-0.9244,23.762589571502986,-0.9247498591042095
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-28T22:00:00Z,21.0,20.053,29.6267,NaN,-0.9816,23.799682315361565,-0.981944197000634
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T00:00:00Z,21.0,20.485,29.646,NaN,-0.8603,23.812454666796953,-0.8606745104592408
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T02:00:00Z,21.0,20.918,29.6197,NaN,-0.7825,23.78923539331288,-0.7828958735015933
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T04:00:00Z,21.0,21.128,29.0622,NaN,-0.4737,23.330281701095146,-0.47413500198752545
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T06:00:00Z,21.0,20.934,28.789,NaN,0.2272,23.086996840894358,0.22665087406012327
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T08:00:00Z,21.0,20.575,28.9469,NaN,-0.2946,23.231944572665725,-0.29505149883249704
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T10:00:00Z,21.0,20.559,29.2445,NaN,-0.7104,23.483938874410796,-0.7107873016405545
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T12:00:00Z,21.0,21.013,29.4749,NaN,-0.5488,23.665864998632514,-0.5492352646400345
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T14:00:00Z,21.0,21.233,29.529,NaN,-0.6907,23.71349215556188,-0.6911154472552926
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T16:00:00Z,21.0,21.098,29.5133,NaN,-0.803,23.70367364755748,-0.803391165258004
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T18:00:00Z,21.0,20.679,29.5634,NaN,-0.7543,23.74297215656486,-0.7546942245432364
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T20:00:00Z,21.0,20.047,29.5664,NaN,-0.8136,23.74689635681159,-0.8139716382217788
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-29T22:00:00Z,21.0,19.73,29.6071,NaN,-0.9174,23.782337995755597,-0.9177490879337716
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T00:00:00Z,21.0,20.238,29.6332,NaN,-0.8928,23.802880713232526,-0.8931636139505706
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T02:00:00Z,21.0,20.71,29.6404,NaN,-0.9372,23.809755847467727,-0.9375643210281374
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T04:00:00Z,21.0,21.312,29.6496,NaN,-0.8679,23.815553500851593,-0.8682885162371929
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T06:00:00Z,21.0,21.074,29.6344,NaN,-0.8425,23.802631638353887,-0.8428882546970015
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T08:00:00Z,21.0,20.967,29.6134,NaN,-0.8396,23.785567695786085,-0.8399859515971861
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T10:00:00Z,21.0,20.88,29.3365,NaN,-0.7138,23.558423775614074,-0.7141964772322182
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T12:00:00Z,21.0,21.236,27.7622,NaN,4.9639,21.94630755029982,4.962530213512148
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T14:00:00Z,21.0,21.56,27.5904,NaN,5.4045,21.76663208810089,5.403037808570893
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T16:00:00Z,21.0,21.521,27.5722,NaN,5.6869,21.722975892829822,5.685391662635969
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T18:00:00Z,21.0,21.203,27.6209,NaN,5.4626,21.784774282406374,5.461150967198172
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T20:00:00Z,21.0,20.61,27.6085,NaN,5.5925,21.76152436769371,5.591070226953345
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-04-30T22:00:00Z,21.0,19.961,27.6227,NaN,5.5406,21.77813207658221,5.539223305212514
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T00:00:00Z,21.0,20.138,27.6554,NaN,5.3304,21.82551176932077,5.329044460734531
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T02:00:00Z,21.0,20.528,27.6681,NaN,5.2829,21.84034815688358,5.281525669148231
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T04:00:00Z,21.0,20.997,27.717,NaN,4.7538,21.93062628452799,4.752483482599367
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T06:00:00Z,21.0,21.2,28.5467,NaN,3.1062,22.72964947714331,3.105130407384018
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T08:00:00Z,21.0,21.044,29.1494,NaN,0.745,23.3555373952496,0.7443388956552054
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T10:00:00Z,21.0,20.828,28.9202,NaN,1.5888,23.128436562101797,1.5880031249722932
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T12:00:00Z,21.0,21.007,28.0915,NaN,4.5897,22.242648505394982,4.588397880904997
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T14:00:00Z,21.0,21.362,27.9128,NaN,4.4386,22.114936578485867,4.437308897650779
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T16:00:00Z,21.0,21.482,27.8581,NaN,4.5084,22.065212464833735,4.507091256492383
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T18:00:00Z,21.0,21.248,27.8151,NaN,4.9202,21.992399534713513,4.918835158067597
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T20:00:00Z,21.0,20.761,27.8132,NaN,4.8854,21.994247753711306,4.88407251106916
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-01T22:00:00Z,21.0,20.149,27.7356,NaN,4.9552,21.926096527984896,4.95390283897551
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-02T00:00:00Z,21.0,20.033,27.7388,NaN,4.9546,21.928685977345935,4.953310315937467
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-02T02:00:00Z,21.0,20.231,27.8613,NaN,4.8038,22.04013306726688,4.802518392002069
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-02T04:00:00Z,21.0,20.616,27.9708,NaN,4.0435,22.195894384030225,4.0423194549992285
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-02T06:00:00Z,21.0,20.983,28.41,NaN,3.8849,22.558250661056263,3.883710102477215
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-02T08:00:00Z,21.0,20.893,28.7899,NaN,1.6454,23.020837143903123,1.6445954627266224
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-02T10:00:00Z,21.0,20.652,29.0018,NaN,0.8368,23.232673586833812,0.8361405267025045
MCTD_SL2016001_2007_12980_7200.000000.nc,mooring deployment,SL2016001,Jim Hamilton,12980,"MV Service Leader, , ",MicroCat,"MicroCat,model number SBE37-SM V3.1,serial number 12980",SBE37-SM V3.1,26.000000,2007,'Strait of Canso Real Time Observatory Project','Strait of Canso Real Time Observatory Project',SDN:L22::TOOL1456,2007.0,45.651267,-61.4257,2017-05-02T12:00:00Z,21.0,20.562,29.0906,NaN,0.2987,23.327174894736117,0.29813619634895167
